source,target,season,episode,episode_code,episode_title,weight
Foreman,House,1,1,01x01,Pilot,62
Cuddy,House,1,1,01x01,Pilot,61
Cameron,House,1,1,01x01,Pilot,42
House,Wilson,1,1,01x01,Pilot,36
Cameron,Foreman,1,1,01x01,Pilot,33
Chase,Rebecca,1,1,01x01,Pilot,22
Rebecca,Wilson,1,1,01x01,Pilot,20
House,Rebecca,1,1,01x01,Pilot,18
Cameron,Chase,1,1,01x01,Pilot,14
Melanie,Rebecca,1,1,01x01,Pilot,13
Foreman,Wilson,1,1,01x01,Pilot,13
Foreman,Sidney,1,1,01x01,Pilot,12
Chase,House,1,1,01x01,Pilot,9
Guy,House,1,1,01x01,Pilot,9
Class,Rebecca,1,1,01x01,Pilot,8
Chase,Foreman,1,1,01x01,Pilot,6
House,Orange Guy,1,1,01x01,Pilot,5
Cameron,Rebecca,1,1,01x01,Pilot,5
Cuddy,Orange Guy,1,1,01x01,Pilot,5
Rebecca,Sidney,1,1,01x01,Pilot,4
Cuddy,Rebecca,1,1,01x01,Pilot,4
House,Mother,1,1,01x01,Pilot,3
Female Dr On Mini Tv,Male Dr On Mini Tv,1,1,01x01,Pilot,3
House,Little Boy,1,1,01x01,Pilot,2
Chase,Wilson,1,1,01x01,Pilot,2
Class,Girl 2,1,1,01x01,Pilot,1
Girl 2,Rebecca,1,1,01x01,Pilot,1
Class,Sidney,1,1,01x01,Pilot,1
Boy,Sidney,1,1,01x01,Pilot,1
Foreman,Nurse,1,1,01x01,Pilot,1
Little Boy,Mother,1,1,01x01,Pilot,1
Cameron,Wilson,1,1,01x01,Pilot,1
Female Dr On Mini Tv,House,1,1,01x01,Pilot,1
Male Dr On Mini Tv,Wilson,1,1,01x01,Pilot,1
House,Nurse,1,1,01x01,Pilot,1
House,Luke,1,6,01x06,The Socratic Method,47
House,Wilson,1,6,01x06,The Socratic Method,38
Cameron,House,1,6,01x06,The Socratic Method,36
Foreman,House,1,6,01x06,The Socratic Method,29
House,Lucy,1,6,01x06,The Socratic Method,27
Cuddy,House,1,6,01x06,The Socratic Method,26
Chase,Foreman,1,6,01x06,The Socratic Method,20
Er Doc,Luke,1,6,01x06,The Socratic Method,14
Cameron,Chase,1,6,01x06,The Socratic Method,14
Luke,Social Worker,1,6,01x06,The Socratic Method,13
Lucy,Luke,1,6,01x06,The Socratic Method,11
Chase,House,1,6,01x06,The Socratic Method,10
House,Mom,1,6,01x06,The Socratic Method,9
Foreman,Wilson,1,6,01x06,The Socratic Method,7
Chase,Luke,1,6,01x06,The Socratic Method,6
Chase,Wyeth,1,6,01x06,The Socratic Method,5
Luke,Wyeth,1,6,01x06,The Socratic Method,5
Foreman,Lucy,1,6,01x06,The Socratic Method,4
Lucy,Social Worker,1,6,01x06,The Socratic Method,3
House,Patient,1,6,01x06,The Socratic Method,3
Bergen,Cameron,1,6,01x06,The Socratic Method,3
Social Worker,Voice,1,6,01x06,The Socratic Method,2
Er Doc,House,1,6,01x06,The Socratic Method,2
Cameron,Wilson,1,6,01x06,The Socratic Method,2
Chase,Lucy,1,6,01x06,The Socratic Method,2
Lucy,Voice,1,6,01x06,The Socratic Method,1
Luke,Wilson,1,6,01x06,The Socratic Method,1
Cameron,Luke,1,6,01x06,The Socratic Method,1
Daughter,Mom,1,6,01x06,The Socratic Method,1
Daughter,House,1,6,01x06,The Socratic Method,1
Chase,Wilson,1,6,01x06,The Socratic Method,1
Lucy,Wilson,1,6,01x06,The Socratic Method,1
Cameron,House,1,7,01x07,Fidelity,74
Foreman,House,1,7,01x07,Fidelity,45
House,Wilson,1,7,01x07,Fidelity,44
Cameron,Elise,1,7,01x07,Fidelity,42
House,Mrs Campbell,1,7,01x07,Fidelity,35
Cameron,Ed,1,7,01x07,Fidelity,24
Chase,House,1,7,01x07,Fidelity,19
Ed,Foreman,1,7,01x07,Fidelity,18
Ed,House,1,7,01x07,Fidelity,18
Ed,Friend,1,7,01x07,Fidelity,16
Chase,Foreman,1,7,01x07,Fidelity,15
Cameron,Chase,1,7,01x07,Fidelity,14
Cuddy,House,1,7,01x07,Fidelity,13
Ed,Elise,1,7,01x07,Fidelity,11
Foreman,Jacques,1,7,01x07,Fidelity,11
Cameron,Foreman,1,7,01x07,Fidelity,9
Foreman,Wilson,1,7,01x07,Fidelity,5
Chase,Wilson,1,7,01x07,Fidelity,5
Elise,Foreman,1,7,01x07,Fidelity,4
Chase,Ed,1,7,01x07,Fidelity,4
Chase,Elise,1,7,01x07,Fidelity,4
Cameron,Wilson,1,7,01x07,Fidelity,3
Cameron,Nurse,1,7,01x07,Fidelity,2
Elise,House,1,7,01x07,Fidelity,2
Cameron,Little Boy,1,7,01x07,Fidelity,2
Cuddy,Wilson,1,7,01x07,Fidelity,1
Foreman,House,1,8,01x08,Poison,54
Chase,Mom,1,8,01x08,Poison,39
Cameron,House,1,8,01x08,Poison,38
Cameron,Foreman,1,8,01x08,Poison,38
Chase,House,1,8,01x08,Poison,36
Georgia,House,1,8,01x08,Poison,34
House,Mom,1,8,01x08,Poison,20
Cameron,Mom,1,8,01x08,Poison,16
House,Mark,1,8,01x08,Poison,13
Georgia,Mark,1,8,01x08,Poison,13
House,Wilson,1,8,01x08,Poison,13
Cuddy,House,1,8,01x08,Poison,9
Chase,Foreman,1,8,01x08,Poison,8
Bus Driver,Cameron,1,8,01x08,Poison,7
Foreman,Mom,1,8,01x08,Poison,7
Girl,Teacher,1,8,01x08,Poison,6
Matt,Teacher,1,8,01x08,Poison,4
Chi's Dad,House,1,8,01x08,Poison,4
Girl 1,Teacher,1,8,01x08,Poison,2
Girl,Matt,1,8,01x08,Poison,2
Chase,Matt,1,8,01x08,Poison,2
Cameron,Chase,1,8,01x08,Poison,2
Chase,Nurse,1,8,01x08,Poison,2
Bus Driver,Chase,1,8,01x08,Poison,2
Cameron,Forman,1,8,01x08,Poison,2
Chase,Chi's Mom,1,8,01x08,Poison,2
Cameron,Matt,1,8,01x08,Poison,2
Matt,Mom,1,8,01x08,Poison,2
Matt's Hallucination Of His Teacher,Teacher,1,8,01x08,Poison,1
Matt's Hallucination Of His Teacher,Real Teacher,1,8,01x08,Poison,1
Girl,Real Teacher,1,8,01x08,Poison,1
Chase,House & Foreman Together,1,8,01x08,Poison,1
Cameron,House & Foreman Together,1,8,01x08,Poison,1
Bus Driver,House,1,8,01x08,Poison,1
Bus Driver,Mom,1,8,01x08,Poison,1
Chase,Chi's Dad,1,8,01x08,Poison,1
Chi's Dad,Foreman,1,8,01x08,Poison,1
Chi's Mom,House,1,8,01x08,Poison,1
Chase,Wilson,1,8,01x08,Poison,1
Cuddy,House,1,9,01x09,DNR,18
Foreman,House,1,9,01x09,DNR,17
Foreman,John,1,9,01x09,DNR,16
Brandy,Tommy,1,9,01x09,DNR,9
Cora,John,1,9,01x09,DNR,7
Cameron,Foreman,1,9,01x09,DNR,4
Chase,Foreman,1,9,01x09,DNR,3
Chase,House,1,9,01x09,DNR,3
Brandy,John,1,9,01x09,DNR,2
Foreman,House,1,10,01x10,Histories,64
House,Wilson,1,10,01x10,Histories,51
Foreman,Wilson,1,10,01x10,Histories,50
Foreman,Victoria,1,10,01x10,Histories,32
Chase,Foreman,1,10,01x10,Histories,20
Cuddy,House,1,10,01x10,Histories,17
Cameron,Chase,1,10,01x10,Histories,13
House,Student 1,1,10,01x10,Histories,13
Chase,House,1,10,01x10,Histories,12
House,Student 2,1,10,01x10,Histories,11
Foreman,Jane,1,10,01x10,Histories,9
House,Jodi,1,10,01x10,Histories,9
Chase,Wilson,1,10,01x10,Histories,8
Cameron,Foreman,1,10,01x10,Histories,8
Cameron,House,1,10,01x10,Histories,8
Cameron,Wilson,1,10,01x10,Histories,8
Emt,Foreman,1,10,01x10,Histories,7
House,Policeman,1,10,01x10,Histories,7
Bouncer,Jane,1,10,01x10,Histories,6
Chase,Jane,1,10,01x10,Histories,5
Cuddy,Foreman,1,10,01x10,Histories,5
House,Students,1,10,01x10,Histories,4
Jane,Tall Girl,1,10,01x10,Histories,3
Policeman 1,Policeman 2,1,10,01x10,Histories,3
Foreman,Patient,1,10,01x10,Histories,3
Cuddy,Shelley,1,10,01x10,Histories,3
Cuddy,Wilson,1,10,01x10,Histories,3
Student 1,Student 2,1,10,01x10,Histories,3
Foreman,Policeman,1,10,01x10,Histories,3
Foreman,Homeless Man,1,10,01x10,Histories,2
Bouncer,Jane Doe,1,10,01x10,Histories,1
Jane,Short Girl,1,10,01x10,Histories,1
Jane,Policeman 1,1,10,01x10,Histories,1
Jane,Wilson,1,10,01x10,Histories,1
Angela,Nurse,1,10,01x10,Histories,1
Nurse,Patient,1,10,01x10,Histories,1
House,Shelley,1,10,01x10,Histories,1
Jodi,Student 2,1,10,01x10,Histories,1
Policeman,Victoria,1,10,01x10,Histories,1
Victoria,Wilson,1,10,01x10,Histories,1
Cameron,House,1,11,01x11,Detox,64
Cuddy,House,1,11,01x11,Detox,50
House,Wilson,1,11,01x11,Detox,46
Chase,House,1,11,01x11,Detox,41
Foreman,House,1,11,01x11,Detox,36
Cameron,Dad,1,11,01x11,Detox,35
Keith,Pam,1,11,01x11,Detox,20
Cameron,Foreman,1,11,01x11,Detox,19
Cameron,Chase,1,11,01x11,Detox,19
Dad,House,1,11,01x11,Detox,18
Chase,Keith,1,11,01x11,Detox,17
Chase,Foreman,1,11,01x11,Detox,13
Hourani,House,1,11,01x11,Detox,10
Chase,Dad,1,11,01x11,Detox,9
Cuddy,Wilson,1,11,01x11,Detox,7
Cameron,Cuddy,1,11,01x11,Detox,6
House,Woman,1,11,01x11,Detox,6
House,Pharmacist,1,11,01x11,Detox,5
Keith,Wilson,1,11,01x11,Detox,5
Cameron,Keith,1,11,01x11,Detox,5
House,Pam,1,11,01x11,Detox,5
Foreman,Wilson,1,11,01x11,Detox,4
Cuddy,Foreman,1,11,01x11,Detox,4
Cameron,Wilson,1,11,01x11,Detox,2
Dad,Pam,1,11,01x11,Detox,2
Dad,Keith,1,11,01x11,Detox,2
Dad,Foreman,1,11,01x11,Detox,2
Cuddy,Dad,1,11,01x11,Detox,2
Cuddy,Pharmacist,1,11,01x11,Detox,1
Foreman,Keith,1,11,01x11,Detox,1
House,Keith,1,11,01x11,Detox,1
Chase,Wilson,1,11,01x11,Detox,1
Wilson,Woman,1,11,01x11,Detox,1
Cameron,Pam,1,11,01x11,Detox,1
Anesthesiologist,Keith,1,11,01x11,Detox,1
Dr Hourani,Keith,1,11,01x11,Detox,1
Dr Hourani,House,1,11,01x11,Detox,1
Anesthesiologist,House,1,11,01x11,Detox,1
Anesthesiologist,Hourani,1,11,01x11,Detox,1
Cuddy,House,1,12,01x12,Sport Medicine,50
House,Wilson,1,12,01x12,Sport Medicine,48
Cameron,House,1,12,01x12,Sport Medicine,43
House,Lola,1,12,01x12,Sport Medicine,37
Foreman,House,1,12,01x12,Sport Medicine,20
Hank,House,1,12,01x12,Sport Medicine,19
Cameron,Foreman,1,12,01x12,Sport Medicine,17
Chase,Foreman,1,12,01x12,Sport Medicine,16
Chase,Hank,1,12,01x12,Sport Medicine,16
Hank,Lola,1,12,01x12,Sport Medicine,15
Cameron,Chase,1,12,01x12,Sport Medicine,13
Chase,House,1,12,01x12,Sport Medicine,13
Bryan,Hank,1,12,01x12,Sport Medicine,10
Hank,Warner,1,12,01x12,Sport Medicine,10
Chase,Lola,1,12,01x12,Sport Medicine,10
House,Warner,1,12,01x12,Sport Medicine,10
Foreman,Hank,1,12,01x12,Sport Medicine,7
Carol,House,1,12,01x12,Sport Medicine,6
Lola,Warner,1,12,01x12,Sport Medicine,5
Foreman,Sharon,1,12,01x12,Sport Medicine,5
Bryan,Lola,1,12,01x12,Sport Medicine,4
House,Man,1,12,01x12,Sport Medicine,4
Dentist,House,1,12,01x12,Sport Medicine,4
Foreman,Nurse,1,12,01x12,Sport Medicine,3
House,Student,1,12,01x12,Sport Medicine,2
Cameron,Sharon,1,12,01x12,Sport Medicine,2
Chase,Sharon,1,12,01x12,Sport Medicine,2
House,Sharon,1,12,01x12,Sport Medicine,2
Bryan,Warner,1,12,01x12,Sport Medicine,1
Chase,Nurse,1,12,01x12,Sport Medicine,1
Cameron,Lola,1,12,01x12,Sport Medicine,1
Hank,Wilson,1,12,01x12,Sport Medicine,1
Cameron's Voice,House,1,12,01x12,Sport Medicine,1
Chase,House,1,13,01x13,Cursed,60
Chase,Gabe,1,13,01x13,Cursed,42
Chase,Rowan,1,13,01x13,Cursed,32
House,Wilson,1,13,01x13,Cursed,29
House,Rowan,1,13,01x13,Cursed,27
Cameron,Chase,1,13,01x13,Cursed,21
House,Jeffery,1,13,01x13,Cursed,20
Cameron,House,1,13,01x13,Cursed,19
Chase,Foreman,1,13,01x13,Cursed,15
Jeffery,Sarah,1,13,01x13,Cursed,13
Cuddy,House,1,13,01x13,Cursed,12
Foreman,House,1,13,01x13,Cursed,12
Chase,Jeffery,1,13,01x13,Cursed,12
Cameron,Foreman,1,13,01x13,Cursed,9
Cuddy,Jeffery,1,13,01x13,Cursed,8
Gabe,Tommy,1,13,01x13,Cursed,7
Chase,Sarah,1,13,01x13,Cursed,7
Dave,Other Kid,1,13,01x13,Cursed,6
Chase,Cuddy,1,13,01x13,Cursed,6
Cameron,Rowan,1,13,01x13,Cursed,5
Gabe,Other Kid,1,13,01x13,Cursed,4
Cameron,Jeffery,1,13,01x13,Cursed,4
Chase,Dave,1,13,01x13,Cursed,4
Cuddy,Foreman,1,13,01x13,Cursed,4
Foreman,Jeffery,1,13,01x13,Cursed,4
House,Sarah,1,13,01x13,Cursed,4
Gabe,Sarah,1,13,01x13,Cursed,3
Foreman,Sarah,1,13,01x13,Cursed,3
Foreman,Rowan,1,13,01x13,Cursed,3
Chase,Patient,1,13,01x13,Cursed,3
House,Patient,1,13,01x13,Cursed,3
Dave,Tommy,1,13,01x13,Cursed,2
Dave,Gabe,1,13,01x13,Cursed,2
Chase,Other Kid,1,13,01x13,Cursed,2
Cuddy,Sarah,1,13,01x13,Cursed,2
Rowan,Sarah,1,13,01x13,Cursed,2
Gabe,House,1,13,01x13,Cursed,2
Gabe,Jeffery,1,13,01x13,Cursed,2
Cameron,Sarah,1,13,01x13,Cursed,1
Cameron,Gabe,1,13,01x13,Cursed,1
Both Kids,Chase,1,13,01x13,Cursed,1
Both Kids,Dave,1,13,01x13,Cursed,1
Diagnosis,Jeffery,1,13,01x13,Cursed,1
Diagnosis,House,1,13,01x13,Cursed,1
Patient,Rowan,1,13,01x13,Cursed,1
Blonde,Wilson,1,13,01x13,Cursed,1
Cabbie,Rowan,1,13,01x13,Cursed,1
Cabbie,Chase,1,13,01x13,Cursed,1
House,Wilson,1,14,01x14,Control,51
Cuddy,House,1,14,01x14,Control,36
Cameron,House,1,14,01x14,Control,32
Cuddy,Vogler,1,14,01x14,Control,25
Carly,House,1,14,01x14,Control,22
House,Vogler,1,14,01x14,Control,15
Chase,House,1,14,01x14,Control,13
Carly,Wilson,1,14,01x14,Control,13
Carly,Robin,1,14,01x14,Control,12
Cameron,Chase,1,14,01x14,Control,12
Carly,Foreman,1,14,01x14,Control,11
Cameron,Foreman,1,14,01x14,Control,10
House,Ricky,1,14,01x14,Control,10
House,Simpson,1,14,01x14,Control,10
Boardmember,Carly,1,14,01x14,Control,7
Chase,Foreman,1,14,01x14,Control,7
Chase,Jenny,1,14,01x14,Control,6
Ben,Carly,1,14,01x14,Control,4
Foreman,House,1,14,01x14,Control,4
Carly,Chase,1,14,01x14,Control,4
Carly,Jenny,1,14,01x14,Control,2
House,Rick,1,14,01x14,Control,2
Foreman,Tech,1,14,01x14,Control,2
House,Robin,1,14,01x14,Control,2
House,Surgeon,1,14,01x14,Control,2
Boardmember,Robin,1,14,01x14,Control,1
Bill,House,1,15,01x15,Mob Rules,52
Chase,House,1,15,01x15,Mob Rules,44
House,Wilson,1,15,01x15,Mob Rules,33
Foreman,House,1,15,01x15,Mob Rules,29
Bill,Joey,1,15,01x15,Mob Rules,28
Cuddy,Vogler,1,15,01x15,Mob Rules,27
Cuddy,House,1,15,01x15,Mob Rules,25
Henry,House,1,15,01x15,Mob Rules,24
Cameron,Chase,1,15,01x15,Mob Rules,22
Cameron,House,1,15,01x15,Mob Rules,18
House,Vogler,1,15,01x15,Mob Rules,17
Cameron,Foreman,1,15,01x15,Mob Rules,17
Bill,Chase,1,15,01x15,Mob Rules,16
Chase,Foreman,1,15,01x15,Mob Rules,10
Bill,Everhardt,1,15,01x15,Mob Rules,9
Everhardt,House,1,15,01x15,Mob Rules,5
Everhardt,Marshall,1,15,01x15,Mob Rules,4
House,Marshall,1,15,01x15,Mob Rules,4
Bill,Foreman,1,15,01x15,Mob Rules,4
Everhardt,Joey,1,15,01x15,Mob Rules,3
Foreman,Joey,1,15,01x15,Mob Rules,2
Bill,Henry,1,15,01x15,Mob Rules,2
Bill,Marshall,1,15,01x15,Mob Rules,1
House,Joey,1,15,01x15,Mob Rules,1
Everhardt,Paramedic,1,15,01x15,Mob Rules,1
House,Paramedic,1,15,01x15,Mob Rules,1
Bill,Cameron,1,15,01x15,Mob Rules,1
Cameron,House,1,16,01x16,Heavy,55
Foreman,House,1,16,01x16,Heavy,40
Cameron,Chase,1,16,01x16,Heavy,34
House,Lucille,1,16,01x16,Heavy,31
Jessica,Mom,1,16,01x16,Heavy,29
Chase,Foreman,1,16,01x16,Heavy,27
House,Wilson,1,16,01x16,Heavy,26
House,Mr Hernandez,1,16,01x16,Heavy,24
Chase,House,1,16,01x16,Heavy,22
Cuddy,House,1,16,01x16,Heavy,19
Foreman,Mom,1,16,01x16,Heavy,17
Foreman,Vogler,1,16,01x16,Heavy,16
Foreman,Jessica,1,16,01x16,Heavy,14
Cameron,Mom,1,16,01x16,Heavy,13
Foreman,Ms Ayers,1,16,01x16,Heavy,9
Lucille,Wilson,1,16,01x16,Heavy,9
Cuddy,Vogler,1,16,01x16,Heavy,8
Chase,Vogler,1,16,01x16,Heavy,8
Cameron,Jessica,1,16,01x16,Heavy,7
Cameron,Vogler,1,16,01x16,Heavy,7
House,Vogler,1,16,01x16,Heavy,7
Cameron,Foreman,1,16,01x16,Heavy,6
Clementine,Foreman,1,16,01x16,Heavy,6
Jessica,Mr Conroy,1,16,01x16,Heavy,5
Chase,Mom,1,16,01x16,Heavy,5
House,Mom,1,16,01x16,Heavy,5
Chase,Jessica,1,16,01x16,Heavy,4
Foreman,Wilson,1,16,01x16,Heavy,4
Mom,Wilson,1,16,01x16,Heavy,4
Mr Conroy,Seth,1,16,01x16,Heavy,3
Cameron,Cuddy,1,16,01x16,Heavy,2
Jessica,Mom's Voice,1,16,01x16,Heavy,1
Mr Conroy,Some Classmate,1,16,01x16,Heavy,1
Jessica,Seth,1,16,01x16,Heavy,1
Cashier,Wilson,1,16,01x16,Heavy,1
Cashier,House,1,16,01x16,Heavy,1
Mr Hernandez,Vogler,1,16,01x16,Heavy,1
House,Senator,1,17,01x17,Role Model,59
Cameron,House,1,17,01x17,Role Model,43
Foreman,Senator,1,17,01x17,Role Model,39
Cuddy,House,1,17,01x17,Role Model,38
House,Sarah,1,17,01x17,Role Model,37
House,Wilson,1,17,01x17,Role Model,31
House,Vogler,1,17,01x17,Role Model,26
Chase,House,1,17,01x17,Role Model,23
Foreman,House,1,17,01x17,Role Model,21
Senator,Union Guy,1,17,01x17,Role Model,9
Foreman,Wilson,1,17,01x17,Role Model,4
Cameron,Chase,1,17,01x17,Role Model,4
Union Guy,Various Staffers,1,17,01x17,Role Model,3
Senator,Staffer,1,17,01x17,Role Model,2
Chase,Foreman,1,17,01x17,Role Model,2
Clinic Nurse,House,1,17,01x17,Role Model,2
Chase,Cuddy,1,17,01x17,Role Model,2
Chase,Wilson,1,17,01x17,Role Model,2
Cameron,Wilson,1,17,01x17,Role Model,2
Cuddy,Senator,1,17,01x17,Role Model,1
Cuddy,Wilson,1,17,01x17,Role Model,1
Cameron,Foreman,1,17,01x17,Role Model,1
Chase,Foreman,1,18,01x18,Babies & Bathwater,45
Cuddy,House,1,18,01x18,Babies & Bathwater,41
Foreman,House,1,18,01x18,Babies & Bathwater,39
Naomi,Sean,1,18,01x18,Babies & Bathwater,27
House,Wilson,1,18,01x18,Babies & Bathwater,26
House,Vogler,1,18,01x18,Babies & Bathwater,23
Chase,House,1,18,01x18,Babies & Bathwater,21
Cuddy,Vogler,1,18,01x18,Babies & Bathwater,20
House,Naomi,1,18,01x18,Babies & Bathwater,20
Foreman,Sean,1,18,01x18,Babies & Bathwater,19
House,Sean,1,18,01x18,Babies & Bathwater,15
Chase,Naomi,1,18,01x18,Babies & Bathwater,12
Vogler,Wilson,1,18,01x18,Babies & Bathwater,12
Officer,Sean,1,18,01x18,Babies & Bathwater,11
Naomi,Wilson,1,18,01x18,Babies & Bathwater,11
Foreman,Naomi,1,18,01x18,Babies & Bathwater,10
House,Joel,1,18,01x18,Babies & Bathwater,10
House,Rachel,1,18,01x18,Babies & Bathwater,10
Chase,Sean,1,18,01x18,Babies & Bathwater,9
House,Prather,1,18,01x18,Babies & Bathwater,8
Naomi,Officer,1,18,01x18,Babies & Bathwater,7
Dr Simpson,Vogler,1,18,01x18,Babies & Bathwater,5
Chase,Lim,1,18,01x18,Babies & Bathwater,5
Foreman,Lim,1,18,01x18,Babies & Bathwater,5
Sean,Wilson,1,18,01x18,Babies & Bathwater,4
Cuddy,Patient,1,18,01x18,Babies & Bathwater,4
Joel,Rachel,1,18,01x18,Babies & Bathwater,3
Ms Friedman,Rachel,1,18,01x18,Babies & Bathwater,3
Female Doctor,Vogler,1,18,01x18,Babies & Bathwater,2
Anesthesiologist,Lim,1,18,01x18,Babies & Bathwater,2
Foreman's Voice,House,1,18,01x18,Babies & Bathwater,1
Chase,Wilson,1,18,01x18,Babies & Bathwater,1
House,Ms Friedman,1,18,01x18,Babies & Bathwater,1
Officer,Rachel,1,18,01x18,Babies & Bathwater,1
Joel,Officer,1,18,01x18,Babies & Bathwater,1
Joel,Ms Friedman,1,18,01x18,Babies & Bathwater,1
Foreman,Wilson,1,18,01x18,Babies & Bathwater,1
Anesthesiologist,Naomi,1,18,01x18,Babies & Bathwater,1
Anesthesiologist,Sean,1,18,01x18,Babies & Bathwater,1
Cuddy,Dr Simpson,1,18,01x18,Babies & Bathwater,1
House,Wilson,1,19,01x19,Kids,49
Foreman,House,1,19,01x19,Kids,45
Cameron,House,1,19,01x19,Kids,44
Cuddy,House,1,19,01x19,Kids,39
Chase,House,1,19,01x19,Kids,39
Chase,Foreman,1,19,01x19,Kids,28
Foreman,Mary,1,19,01x19,Kids,22
House,Mary,1,19,01x19,Kids,20
Coach,Mary,1,19,01x19,Kids,11
Brenda,Foreman,1,19,01x19,Kids,11
Coach,Foreman,1,19,01x19,Kids,11
Dr Spain,House,1,19,01x19,Kids,11
Dr Gilmar,House,1,19,01x19,Kids,8
Dr Gilmar,Wilson,1,19,01x19,Kids,6
House,Mr Carroll,1,19,01x19,Kids,6
Dr Marks,House,1,19,01x19,Kids,5
Foreman,Nurse,1,19,01x19,Kids,4
House,Mrs Carroll,1,19,01x19,Kids,4
Chase,Patient,1,19,01x19,Kids,3
Chase,Wilson,1,19,01x19,Kids,3
Foreman,Mr Carroll,1,19,01x19,Kids,3
House,Patient,1,19,01x19,Kids,2
Foreman,Person,1,19,01x19,Kids,2
Chase,Mary,1,19,01x19,Kids,2
Foreman,Wilson,1,19,01x19,Kids,2
Dr Spain,Wilson,1,19,01x19,Kids,2
House,Kid,1,19,01x19,Kids,2
Coach,Mr Carroll,1,19,01x19,Kids,2
Coach,Mrs Carroll,1,19,01x19,Kids,2
Announcer,Coach,1,19,01x19,Kids,1
Announcer,Mary,1,19,01x19,Kids,1
A Coach,Mary,1,19,01x19,Kids,1
Cuddy,Overhead Speaker Voice,1,19,01x19,Kids,1
Cuddy,Wilson,1,19,01x19,Kids,1
Chase,Cuddy,1,19,01x19,Kids,1
Mr Carroll,Mrs Carroll,1,19,01x19,Kids,1
Foreman,Mrs Carroll,1,19,01x19,Kids,1
Cameron,House,1,20,01x20,Love Hurts,38
House,Wilson,1,20,01x20,Love Hurts,32
Chase,House,1,20,01x20,Love Hurts,32
Foreman,House,1,20,01x20,Love Hurts,32
House,Ramona,1,20,01x20,Love Hurts,29
House,Myron,1,20,01x20,Love Hurts,28
Cameron,Chase,1,20,01x20,Love Hurts,27
Chase,Foreman,1,20,01x20,Love Hurts,19
Cameron,Foreman,1,20,01x20,Love Hurts,19
Chase,Harvey,1,20,01x20,Love Hurts,17
Foreman,Harvey,1,20,01x20,Love Hurts,15
Annette,Foreman,1,20,01x20,Love Hurts,14
House,Lawyer,1,20,01x20,Love Hurts,14
Cuddy,House,1,20,01x20,Love Hurts,10
House,Some Guy,1,20,01x20,Love Hurts,9
Annette,House,1,20,01x20,Love Hurts,8
Cameron,Wilson,1,20,01x20,Love Hurts,6
Annette,Harvey,1,20,01x20,Love Hurts,6
Cameron,Harvey,1,20,01x20,Love Hurts,6
Some Guy,Wilson,1,20,01x20,Love Hurts,5
Brenda,Harvey,1,20,01x20,Love Hurts,4
Harvey,House,1,20,01x20,Love Hurts,4
House,Pharmacist,1,20,01x20,Love Hurts,4
House,Mrs Park,1,20,01x20,Love Hurts,4
Myron,Ramona,1,20,01x20,Love Hurts,4
Foreman,Wilson,1,20,01x20,Love Hurts,3
Annette,Lawyer,1,20,01x20,Love Hurts,3
Annette,Cuddy,1,20,01x20,Love Hurts,3
Harvey,Wilson,1,20,01x20,Love Hurts,2
House,Wilson & Some Guy,1,20,01x20,Love Hurts,2
Cuddy,Lawyer,1,20,01x20,Love Hurts,2
Cuddy,Mrs Park,1,20,01x20,Love Hurts,2
Cuddy,Mr Park,1,20,01x20,Love Hurts,1
House,Mr Park,1,20,01x20,Love Hurts,1
Cameron,Surgeon,1,20,01x20,Love Hurts,1
Caring,House,1,21,01x21,Three Stories,61
House,Stacy,1,21,01x21,Three Stories,52
House,Rebellious,1,21,01x21,Three Stories,42
House,Keen,1,21,01x21,Three Stories,34
Cuddy,House,1,21,01x21,Three Stories,27
Cameron,House,1,21,01x21,Three Stories,20
Cuddy,Stacy,1,21,01x21,Three Stories,16
Farmer,House,1,21,01x21,Three Stories,14
Chase,Foreman,1,21,01x21,Three Stories,14
Caring,Rebellious,1,21,01x21,Three Stories,10
Foreman,House,1,21,01x21,Three Stories,10
House,Wilson,1,21,01x21,Three Stories,7
House,Late 30s Man,1,21,01x21,Three Stories,6
House,Nurse,1,21,01x21,Three Stories,6
Cameron,Volleyball Player,1,21,01x21,Three Stories,5
Caring,Keen,1,21,01x21,Three Stories,4
Cuddy,Late 30s Man,1,21,01x21,Three Stories,4
Cuddy,Nurse,1,21,01x21,Three Stories,4
Carmen,House,1,21,01x21,Three Stories,3
Farmer,Foreman,1,21,01x21,Three Stories,3
Cameron,Chase,1,21,01x21,Three Stories,3
Chase,House,1,21,01x21,Three Stories,3
A Voice,House,1,21,01x21,Three Stories,2
Caring,Late 30s Man,1,21,01x21,Three Stories,2
Cameron,Farmer,1,21,01x21,Three Stories,2
Cameron,Nurse,1,21,01x21,Three Stories,2
Brenda,Cuddy,1,21,01x21,Three Stories,1
Brenda,House,1,21,01x21,Three Stories,1
Keen,Wilson,1,21,01x21,Three Stories,1
House,New Jersey,1,21,01x21,Three Stories,1
Caring,New Jersey,1,21,01x21,Three Stories,1
Foreman,Late 30s Man,1,21,01x21,Three Stories,1
Cameron,Foreman,1,21,01x21,Three Stories,1
Cameron,Caring,1,21,01x21,Three Stories,1
Cameron,Volleyball Player's Mother,1,21,01x21,Three Stories,1
House,Someone,1,21,01x21,Three Stories,1
Nurse,Someone,1,21,01x21,Three Stories,1
Keen,Rebellious,1,21,01x21,Three Stories,1
House,Stacy,1,22,01x22,Honeymoon,108
